Stopieñ wielomianu,Dane ucz¹ce,Dane weryfikuj¹ce
1, 0.00567, 0.14692, 0.00603, 0.26571
2, 0.00495, 0.15052, 0.00565, 0.26518
3, 0.00481, 0.14415, 0.00560, 0.25584
